title,date,question,doctor,answer,url
30개월 아이가 하루에도 수십번 변을 지려요,2021.10.03,"아이가 먹는 양도 적은 편이고 평상시 좋아하는 음식도 우유, 유제품, 빵 등 밀가루 음식을 좋아합니다. 변은 일주일에 한, 두번 보는 편이고 변을 볼때 몰아서 싸서 그런지 변이 굵고 양이 많아서 항문이 찢어질 때가 있습니다. 그래서인지 아픈기억 때문에 요즘에는 변을 볼때 참다가 어쩔 수 없이 쌉니다. 대변을 보고 난 후에도 계속 지리고, 다음 변을 볼 때까지 지리고 변 볼때 울고불고 또 지리고.. 반복입니다. 아침에 일어나서부터 잠들때 까지 심지어 새벽에도 기저귀를 갈아 아이의 잠을 깨울 때가 있습니다. 집이나 밖에서 수시로 지리니 하도 닦아줘서 빨개지고 아파하고 기저귀 발진 크림을 달고 삽니다. 기저귀를 수시로 갈아야 하니 애도 힘들고 저도 힘에 부칩니다. 음식에 알러지가 있는 건지, 변비 문제 인지, 아니면 다른 문제가 있는 건지 모르겠습니다.. 도와주세요",한재병 [전문의],"안녕하세요. 하이닥 응급의학과 상담의 한재병입니다.

환자를 직접 보지 않고 파악하기는 어렵습니다만, 하루 수차례 계속 변을 본다면 해부학적 문제 등에 대한 확인도 필요하기에, 소아과 진료를 권유합니다",https://www.hidoc.co.kr/healthqna/part/view/C0000639261
사춘기 지연 남아,2021.10.01,"안녕하세요 저희 아이가 올해 고3인데 또래에 비해 성장이 늦습니다
체모는 음경,겨드랑이는 조금 나기 시작했고 그 외에 수염이나 변성기는 아직 안온거 같네요
지금까지 한번도 훅 크지도 않아서 항상 또래중 1번을 도맡아서 해왔고 따돌림도 많이 당하면서 지내왔는데
병원가서 호르몬 검사해보고 남성호르몬 치료 받으면 2차성징 시작되는 동시에 키도 훅 클수 있을까요?
1년에 평균 8cm~10cm 큰다고 하면 24cm 크는건데 저희 아이도 한번도 훅 안컸으니까 이정도 클수 있을까요?",고시환 [전문의],"안녕하세요. 하이닥 소아청소년과 상담의 고시환입니다.

남성호르몬 치료?
해당 병원 주치의 선생님이 권유를 했던 내용인가요?

주신 내용은 성호르몬투여대상이라 보기에는 다소...
물론, 혈액검사등을 통해 어떠한 이상여부가 보인다면 고려를 할 수도 있겠지만
연령대로 보아 논의대상은 아닐 듯합니다

또한, 성호르몬과 키 성장은 직접적으로 논하기는 어렵습니다
아이의 이차성징내용은
성인들을 보아도 알 수 있듯이
누군가는 외모적으로 우락부락함과 체모발달, 목소리등의 거침을 보이기도 하지만
다른 누군가는 여성처럼 부드러운 피부와 목소리, 적은 체모를 보여 면도를 거의 하지 않는 분들도 계시고는 합니다. 이를 이차성징발달이 늦다고 표현하기는 다소 내용이 다르다 할 것입니다

사춘기 급성장기는
누군가는 10~30cm 이상의 급성장을 보이기도 하지만
반대로 성인들중에서도 종종 난 한 번도 쑥 자란적이 없다 말함도 듣게 되고는 합니다
키란 일괄적으로 모두에게 동일하게 논의할 수는 없는 부분이고
성호르몬 투여와 키 성장을 연관지어 논할 수는 없는 내용입니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000638846
탄산음료 키 성장 방해,2021.10.01,"성장기에 탄산음료를 많이 마시면 키 크는데 많이 방해되나요?
제가 탄산 음료를 굉장히 많이 마시는데 185까지 클 키 180
까지 밖에 못 크고 그러는건 아닌지 걱정됩니다",고시환 [전문의],"안녕하세요. 하이닥 소아청소년과 상담의 고시환입니다.

키에 대한 기대감이 있다면 그 만큼 스스로의 자기관리와 노력이 중요할 것입니다
키 성장은 우선 가장 기본적으로 건강을 기초로 하는 것이겠죠
그러기 위해서는
바른 식습관과 생활습관, 패턴, 운동은 기본중의 기본이라 할 것입니다

밀가루 음식이나 탄산음료, 인스턴트, 패스트푸드등은
모두가 다 건강은 물론 키 성장에도 방해를 주게 될 것입니다
특히, 탄산음료는 뼈의 칼슘흡수를 방해하게 되어 뼈의 약화를 가져오게 될 우려가 높아지게 되어 체형에도 영향을 주게 될 위험이 높습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000638691
요플레 스푼이 엑스레이 찍으면 보일까요??,2021.09.30,"만1세 아이가 요플레 스푼을 씹어먹었는지... 스푼 끝부분이 1센치 정도가 사라졌어요??
병원가서 검사를 해봐야 할까요??
엑스레이 찍으면 플라스틱이 관찰이 되나요??",김지우 [의사],"안녕하세요. 하이닥 피부과 상담의 김지우입니다.
엑스레이 찍으면 플라스틱이 잘 표시되지 않습니다.
플라스틱이나 나무 소재의 이물질은 엑스레이로 확인이 어려워서 내시경 하기도 합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000638413
요플레 스푼이 엑스레이 찍으면 보일까요??,2021.09.30,"만1세 아이가 요플레 스푼을 씹어먹었는지... 스푼 끝부분이 1센치 정도가 사라졌어요??
병원가서 검사를 해봐야 할까요??
엑스레이 찍으면 플라스틱이 관찰이 되나요??",김지우 [의사],"안녕하세요. 하이닥 피부과 상담의 김지우입니다.
엑스레이 찍으면 플라스틱이 잘 표시되지 않습니다.
플라스틱이나 나무 소재의 이물질은 엑스레이로 확인이 어려워서 내시경 하기도 합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000638413
저.. 키 크는 방법좀 알려주세요.,2021.09.26,제가 운동도 열심히 하고 먹는것도 잘 먹는데 잘 안커서 속상해요.성장기에 잘큰다는데 걱정이에요.,송슬기 [전문의],"안녕하세요. 하이닥 외과 상담의 송슬기입니다.
자가 치료나 민간 요법을 하시는 것보다는 성장크리닉에서 진찰 상담 받으신 후 주사 치료를 받으시는 것이 가장 좋아 보입니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000636937
키가 안커요,2021.09.29,부모님 둘다 키가 작으신 편이고 성장 주사 맞고 있어요 2개월전에 쟀을때는 150 정도 였는데 오늘 재보니까 150 이더라구요.. 잠도 11시전엔 자고 줄넘기도 하고 스트레칭도 가끔씩 하는데 왜 안클까요?? 편식해서 그런가요??,송슬기 [전문의],"안녕하세요. 하이닥 외과 상담의 송슬기입니다.
음식은 골고루 복용하는 것이 좋으며 무기질이나 단백질 량 섭취 비율을 올리는 것이 좋습니다. 골 성장을 촉진할 수 있는 여러 운동을 해보세요",https://www.hidoc.co.kr/healthqna/part/view/C0000638167
아랫배가 가스가 찬듯이 아프고 항문이 빠질것처럼 아파요,2021.09.29,"그저께 아침에 고구마 모양으로 쾌변했어요
그리고나서 백신 맞으러 갔는데 방구가 나올려는데 참고
몇시간이 지났는데 앉아있는데 아랫배 생리할때 아픈데가
가스가 찬듯이 팽창되서 아프고 항문이 빠질것처럼 아픈데
그래서 배에 항문에 힘줘도 방귀도 변도 안나오고
몇분 지나니 화장실 신호가 와서 가늘고 짧은 변 여러개가 나오고 모든 통증이 사라졌어요

그래서 점심 저녁 잘먹음

어제 점심쯤 일어나서 또 고구마 모양으로 쾌변봄
그러고나서 단시간에 많은양을 먹으니 또 화장실 신호가 오는데 참음 그랬더니 또 항문이 빠질것같고 앉아있을때 항문에
변이 있는데 그게 느껴지는? 그런 느낌이 있는데
이번에는 방귀는 잘나와서 신기하게 방귀잘나오니 그저께랑은 다르게 아랫배통증 이 없음 그렇게 잠들었다가
아침에 또 가느다란 변 여러개를 봄
변 크기는 연필 세자루 정도 묶어놓은 크기임
또 변고나니 모든 통증이 사라짐

생각해보니 이렇게 한번씩 아팠음 공통점이
배가 갑자기 가스가 찬듯이 아프고 항문이 빠질것같은데 아무리 힘줘도 방귀도 변도 안나옴 그러다가 변이 나오면
모든 통증이 사라짐

그리고 한번씩 변볼때 찢어지는 고통이 있을때 피가 묻어나오거나 아님 변 끝에 선홍빛 피가 묻어있어요 잔변감도 있음

그 위내시경 사개월 복부초음파는 육개월 대장내시경은 일년 됐어요 괜찮았고요 어디 안좋을까봐 마음이 그래요 도와주세요 선생님",이주연 [전문의],"안녕하세요. 하이닥 대장항문 상담의 이주연입니다.
장은 팽창되었을때 통증이나 불편함을 느낍니다.
고구마나 연필같은 변은 약간 물기가 부족한 변입니다.
뱀또아리모양에 생크림느낌의 변이 좋습니;다.
더 개운합니다. 그러니 물을 하루 500cc는 더 마시고 무당 요구르트를
충분히 마시시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000638068
여드름 일회용 바늘 버리는법,2021.09.28,여드름때매 일회용 바늘 샀는데 뚜껑씌운채로 그냥 버려도 되나요..?,김정호 [약사],"안녕하세요. 하이닥 상담약사 김정호입니다.

뚜껑씌우셔서 일반쓰레기로 버리시면 됩니다

바늘이 노출되지 않도록 주의해 주세요.

원칙은 의료폐기물로 배출하는 것이지만 개인가정에서 사용한 소량은 대부분 일반쓰레기로 배출합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000637878
팔에 약 10일전부터 아토피처럼 올라옵니다,2021.07.31,"딱히 가렵거나 그러진 않고, 평소에 아토피가 있습니다. 처음에는 아토피성 피부염인줄 알고 제마지스 발라보았는데 나아지지는 않았고, 어떨 때는 빨갛게 되었다가 평소에는 사진과 같은 색입니다. 왜 올라오는 것일까요?",송민규 [전문의],"안녕하세요. 하이닥 피부과 상담의 송민규입니다.

사진으로는 피부염 증상으로 보입니다. 아토피 피부염이 있으시면 요즘 같이 덥고 습하고 에어컨에 노출이 많이 되면 아토피 피부염이 심해지기 쉽습니다.
바르는 약으로 조절이 안되면 먹는 약이 필요할 수 있습니다.
많이 불편하시면 가까운 피부과 전문의를 찾으시는 것이 좋습니다.
빠른 호전 있으시길 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000622897
